AnimalID	Time	CP.Start	CP.End	BG.Start	BG.End	Date	Delivery
TJKV06M.22	120			8.5	8.5	2018/07/05	ITT
TJKV06M.23	120			9.2	9.2	2018/07/05	ITT
TJKV06M.24	120			5.9	5.9	2018/07/05	ITT
TJKV06M.41	120			3.4	3.4	2018/07/05	ITT
TJKV06M.42	120			4	4	2018/07/05	ITT
TJKV06M.43	120			4.1	4.1	2018/07/05	ITT
TJKV06M.45	120			3.7	3.7	2018/07/05	ITT
TJKV06M.28	120			4.7	4.7	2018/07/05	ITT
TJKV06M.29	120			4.3	4.3	2018/07/05	ITT
TJKV06M.03	120					2018/07/05	ITT
TJKV06M.34	120			4.1	4.1	2018/07/05	ITT
TJKV06M.11	120			3.7	3.7	2018/07/05	ITT
TJKV06M.13	120			5.1	5.1	2018/07/05	ITT
TJKV06M.15	120			4.6	4.6	2018/07/05	ITT
TJKV06M.20	120			3.3	3.3	2018/07/05	ITT
TJKV06M.18	120			4.8	4.8	2018/07/05	ITT
TJKV06M.02	120			3.1	3.1	2018/07/05	ITT
TJKV06M.06	120			4.3	4.3	2018/07/05	ITT
TJKV06M.07	120			5.3	5.3	2018/07/05	ITT
TJKV06M.36	120			4.3	4.3	2018/07/05	ITT
TJKV06M.37	120			3.7	3.7	2018/07/05	ITT
TJKV06M.38	120			4.3	4.3	2018/07/05	ITT
TJKV06M.26	120			3.9	3.9	2018/07/05	ITT
TJKV06M.32	120			2.9	2.9	2018/07/05	ITT
TJKV06M.35	120			4.1	4.1	2018/07/05	ITT
TJKV06M.47	120			5.7	5.7	2018/07/05	ITT
TJKV06M.48	120			4.6	4.6	2018/07/05	ITT
TJKV06M.16	120			3.9	3.9	2018/07/05	ITT
TJKV06M.12	120			4.3	4.3	2018/07/05	ITT
TJKV06M.14	120			4.4	4.4	2018/07/05	ITT
TJKV06M.10	120			5.1	5.1	2018/07/05	ITT
TJKV06M.17	120			3.9	3.9	2018/07/05	ITT
TJKV06M.21	120			4.7	4.7	2018/07/05	ITT
TJKV06M.02	0	0.862410566054118	0.862410566054118	4.2	4.2	2018/07/20	IP
TJKV06M.06	0	3.07268852507097	3.07268852507097	4.7	4.7	2018/07/20	IP
TJKV06M.07	0	1.33690650811411	1.33690650811411	4.7	4.7	2018/07/20	IP
TJKV06M.13	0	0	0.008333	4.7	4.7	2018/07/20	IP
TJKV06M.15	0	0.586304816686292	0.586304816686292	4.8	4.8	2018/07/20	IP
TJKV06M.18	0	1.47638672887855	1.47638672887855	5.8	5.8	2018/07/20	IP
TJKV06M.20	0	1.77974808705442	1.77974808705442	3.3	3.3	2018/07/20	IP
TJKV06M.03	0	1.31477280320009	1.31477280320009	3.6	3.6	2018/07/20	IP
TJKV06M.28	0	2.39501921567643	2.39501921567643	3.3	3.3	2018/07/20	IP
TJKV06M.29	0	1.38947135283251	1.38947135283251	2.8	2.8	2018/07/20	IP
TJKV06M.34	0	4.40090142236938	4.40090142236938	2.4	2.4	2018/07/20	IP
TJKV06M.41	0	1.49181078675508	1.49181078675508	2.9	2.9	2018/07/20	IP
TJKV06M.42	0	2.84942698434279	2.84942698434279	3.2	3.2	2018/07/20	IP
TJKV06M.43	0	4.79564172498061	4.79564172498061	2.3	2.3	2018/07/20	IP
TJKV06M.45	0	2.05745326593301	2.05745326593301	3.2	3.2	2018/07/20	IP
TJKV06M.01	0	0	0.008333	4.8	4.8	2018/07/20	IP
TJKV06M.04	0	1.38947135283251	1.38947135283251	4.1	4.1	2018/07/20	IP
TJKV06M.05	0	0	0.008333	4.6	4.6	2018/07/20	IP
TJKV06M.19	0	2.01859464736234	2.01859464736234	5.3	5.3	2018/07/20	IP
TJKV06M.22	0	0	0.008333	5.3	5.3	2018/07/20	IP
TJKV06M.23	0	1.69985458448304	1.69985458448304	4.6	4.6	2018/07/20	IP
TJKV06M.24	0	0	0.008333	4.8	4.8	2018/07/20	IP
TJKV06M.30	0	0.958524191371712	0.958524191371712	3.7	3.7	2018/07/20	IP
TJKV06M.25	0	0.586304816686292	0.586304816686292	3.8	3.8	2018/07/20	IP
TJKV06M.27	0	0.98784372493095	0.98784372493095	3.9	3.9	2018/07/20	IP
TJKV06M.31	0	0.842610899909298	0.842610899909298	3.3	3.3	2018/07/20	IP
TJKV06M.33	0	2.09068682218541	2.09068682218541	5.1	5.1	2018/07/20	IP
TJKV06M.40	0	1.39392006669323	1.39392006669323	3.6	3.6	2018/07/20	IP
TJKV06M.44	0	2.4230544325373	2.4230544325373	4.2	4.2	2018/07/20	IP
TJKV06M.46	0	0	0.008333	3.6	3.6	2018/07/20	IP
TJKV06M.10	0	1.39948798005075	1.39948798005075	4.2	4.2	2018/07/20	IP
TJKV06M.12	0	1.7519568517232	1.7519568517232	4.1	4.1	2018/07/20	IP
TJKV06M.14	0	1.14154177277673	1.14154177277673	4.8	4.8	2018/07/20	IP
TJKV06M.16	0	2.5676282016913	2.5676282016913	5.2	5.2	2018/07/20	IP
TJKV06M.17	0	2.02666505029365	2.02666505029365	4.8	4.8	2018/07/20	IP
TJKV06M.21	0	0.627636597025467	0.627636597025467	4.3	4.3	2018/07/20	IP
TJKV06M.26	0	0	0.008333	2.8	2.8	2018/07/20	IP
TJKV06M.32	0	0.142555875185295	0.142555875185295	3.3	3.3	2018/07/20	IP
TJKV06M.35	0	1.54945420056122	1.54945420056122	3.1	3.1	2018/07/20	IP
TJKV06M.36	0	2.0777793403302	2.0777793403302	4.2	4.2	2018/07/20	IP
TJKV06M.37	0	0.770519060952975	0.770519060952975	3.3	3.3	2018/07/20	IP
TJKV06M.38	0	2.15256630650562	2.15256630650562	4.2	4.2	2018/07/20	IP
TJKV06M.47	0	1.56544386254093	1.56544386254093	3.3	3.3	2018/07/20	IP
TJKV06M.48	0	1.48238001637319	1.48238001637319	3.4	3.4	2018/07/20	IP
TJKV06M.02	30	5.48173183583578	5.48173183583578	4.6	4.6	2018/07/20	IP
TJKV06M.06	30	8.50471984044333	8.50471984044333	24.4	24.4	2018/07/20	IP
TJKV06M.07	30	2.48293280179439	2.48293280179439	33.3	33.3	2018/07/20	IP
TJKV06M.13	30	0.611636182279469	0.611636182279469	33.3	33.3	2018/07/20	IP
TJKV06M.15	30	1.13939067250558	1.13939067250558	30.7	30.7	2018/07/20	IP
TJKV06M.18	30	2.60553738244546	2.60553738244546	33.3	33.3	2018/07/20	IP
TJKV06M.20	30	6.87029550149705	6.87029550149705	10.7	10.7	2018/07/20	IP
TJKV06M.03	30	5.33300793189271	5.33300793189271	13.5	13.5	2018/07/20	IP
TJKV06M.28	30	6.57458085061837	6.57458085061837	26.1	26.1	2018/07/20	IP
TJKV06M.29	30	5.37905077379868	5.37905077379868	11.2	11.2	2018/07/20	IP
TJKV06M.34	30	7.93985322776549	7.93985322776549	13.3	13.3	2018/07/20	IP
TJKV06M.41	30	3.49077703920089	3.49077703920089	28.1	28.1	2018/07/20	IP
TJKV06M.42	30	5.89271161934175	5.89271161934175	28.7	28.7	2018/07/20	IP
TJKV06M.43	30	5.4967068901206	5.4967068901206	15.4	15.4	2018/07/20	IP
TJKV06M.45	30	4.01057802429403	4.01057802429403	6.2	6.2	2018/07/20	IP
TJKV06M.01	30	0.207244077097621	0.207244077097621	33.3	33.3	2018/07/20	IP
TJKV06M.04	30	3.02022076870282	3.02022076870282	33.3	33.3	2018/07/20	IP
TJKV06M.05	30	0	0.008333	29.7	29.7	2018/07/20	IP
TJKV06M.19	30	2.94463951469675	2.94463951469675	33.3	33.3	2018/07/20	IP
TJKV06M.22	30	0.327825647828982	0.327825647828982	33.3	33.3	2018/07/20	IP
TJKV06M.23	30	5.38290677433583	5.38290677433583	28.8	28.8	2018/07/20	IP
TJKV06M.24	30	0	0	33.3	33.3	2018/07/20	IP
TJKV06M.30	30	1.8626231594489	1.8626231594489	32	32	2018/07/20	IP
TJKV06M.25	30	0.88072387654219	0.88072387654219	33.3	33.3	2018/07/20	IP
TJKV06M.27	30	1.10845243920832	1.10845243920832	33.3	33.3	2018/07/20	IP
TJKV06M.31	30	3.02985873744546	3.02985873744546	33.3	33.3	2018/07/20	IP
TJKV06M.33	30	4.23360898117725	4.23360898117725	33.1	33.1	2018/07/20	IP
TJKV06M.40	30	3.65947776255783	3.65947776255783	16	16	2018/07/20	IP
TJKV06M.44	30	4.21705306890054	4.21705306890054	33.3	33.3	2018/07/20	IP
TJKV06M.46	30	0.434293866427765	0.434293866427765	29.9	29.9	2018/07/20	IP
TJKV06M.10	30	5.3674549050332	5.3674549050332	16.3	16.3	2018/07/20	IP
TJKV06M.12	30	9.75777572208277	9.75777572208277	10.9	10.9	2018/07/20	IP
TJKV06M.14	30	6.46169086147963	6.46169086147963	10.8	10.8	2018/07/20	IP
TJKV06M.16	30	12.6002660658178	12.6002660658178	12.7	12.7	2018/07/20	IP
TJKV06M.17	30	4.81650881271128	4.81650881271128	4.1	4.1	2018/07/20	IP
TJKV06M.21	30	3.35683967934222	3.35683967934222	20.9	20.9	2018/07/20	IP
TJKV06M.26	30	5.05075653355085	5.05075653355085	12.9	12.9	2018/07/20	IP
TJKV06M.32	30	5.70663699735843	5.70663699735843	5.7	5.7	2018/07/20	IP
TJKV06M.35	30	6.47545947901897	6.47545947901897	10.2	10.2	2018/07/20	IP
TJKV06M.36	30	9.05273333329228	9.05273333329228	24.2	24.2	2018/07/20	IP
TJKV06M.37	30	5.81932235944515	5.81932235944515	9.8	9.8	2018/07/20	IP
TJKV06M.38	30	12.6219253856354	12.6219253856354	15.8	15.8	2018/07/20	IP
TJKV06M.47	30	9.32799260743743	9.32799260743743	13.7	13.7	2018/07/20	IP
TJKV06M.48	30	7.97656541536067	7.97656541536067	14.5	14.5	2018/07/20	IP
TJKV06M.02	60	3.02575735177355	3.02575735177355	4.1	4.1	2018/07/20	IP
TJKV06M.06	60	13.4788989624904	13.4788989624904	4.9	4.9	2018/07/20	IP
TJKV06M.07	60	3.19710625092165	3.19710625092165	28.3	28.3	2018/07/20	IP
TJKV06M.13	60	1.0110120159618	1.0110120159618	26.9	26.9	2018/07/20	IP
TJKV06M.15	60	1.85969879289567	1.85969879289567	25.8	25.8	2018/07/20	IP
TJKV06M.18	60	3.09800551230928	3.09800551230928	33.3	33.3	2018/07/20	IP
TJKV06M.20	60	4.58220465703677	4.58220465703677	6.2	6.2	2018/07/20	IP
TJKV06M.03	60	3.92818144983598	3.92818144983598	7	7	2018/07/20	IP
TJKV06M.28	60	4.58397957577122	4.58397957577122	8.6	8.6	2018/07/20	IP
TJKV06M.29	60	3.46534248450722	3.46534248450722	8	8	2018/07/20	IP
TJKV06M.34	60	6.02103801598495	6.02103801598495	8.7	8.7	2018/07/20	IP
TJKV06M.41	60	3.57626490643325	3.57626490643325	16.9	16.9	2018/07/20	IP
TJKV06M.42	60	5.23325078225526	5.23325078225526	22.9	22.9	2018/07/20	IP
TJKV06M.43	60	5.11069927806611	5.11069927806611	8.3	8.3	2018/07/20	IP
TJKV06M.45	60	3.41689967294648	3.41689967294648	4.1	4.1	2018/07/20	IP
TJKV06M.01	60	0.893178600870606	0.893178600870606	27.6	27.6	2018/07/20	IP
TJKV06M.04	60	5.00130153426738	5.00130153426738	28.9	28.9	2018/07/20	IP
TJKV06M.05	60	1.20736228373905	1.20736228373905	22.6	22.6	2018/07/20	IP
TJKV06M.19	60	5.03442176685051	5.03442176685051	27.4	27.4	2018/07/20	IP
TJKV06M.22	60	1.20797286432203	1.20797286432203	33.3	33.3	2018/07/20	IP
TJKV06M.23	60	10.5452778810891	10.5452778810891	31.3	31.3	2018/07/20	IP
TJKV06M.24	60	0	0.008333	21.5	21.5	2018/07/20	IP
TJKV06M.30	60	4.01187318010082	4.01187318010082	15.4	15.4	2018/07/20	IP
TJKV06M.25	60	1.31618427522173	1.31618427522173	24	24	2018/07/20	IP
TJKV06M.27	60	2.04205565432092	2.04205565432092	22.9	22.9	2018/07/20	IP
TJKV06M.31	60	3.42630883648935	3.42630883648935	12.7	12.7	2018/07/20	IP
TJKV06M.33	60	4.82519779801275	4.82519779801275	20.3	20.3	2018/07/20	IP
TJKV06M.40	60	2.7772131826188	2.7772131826188	5.1	5.1	2018/07/20	IP
TJKV06M.44	60	9.8793020788339	9.8793020788339	12.5	12.5	2018/07/20	IP
TJKV06M.46	60	0.920885342437226	0.920885342437226	25.6	25.6	2018/07/20	IP
TJKV06M.10	60	5.66226520919465	5.66226520919465	3.5	3.5	2018/07/20	IP
TJKV06M.12	60	3.8758417015938	3.8758417015938	4.1	4.1	2018/07/20	IP
TJKV06M.14	60	3.93819049761948	3.93819049761948	5.2	5.2	2018/07/20	IP
TJKV06M.16	60	8.67083506911082	8.67083506911082	3	3	2018/07/20	IP
TJKV06M.17	60	3.00281398035565	3.00281398035565	5.4	5.4	2018/07/20	IP
TJKV06M.21	60	2.22115407374951	2.22115407374951	6	6	2018/07/20	IP
TJKV06M.26	60	3.23138102686607	3.23138102686607	2.3	2.3	2018/07/20	IP
TJKV06M.32	60	2.36771710758844	2.36771710758844	2.1	2.1	2018/07/20	IP
TJKV06M.35	60	4.5068159707947	4.5068159707947	2.9	2.9	2018/07/20	IP
TJKV06M.36	60	17.1689053558919	17.1689053558919	5.4	5.4	2018/07/20	IP
TJKV06M.37	60	2.88542469682123	2.88542469682123	2.7	2.7	2018/07/20	IP
TJKV06M.38	60	13.9309974803627	13.9309974803627	3.1	3.1	2018/07/20	IP
TJKV06M.47	60	10.7566542279221	10.7566542279221	2.5	2.5	2018/07/20	IP
TJKV06M.48	60	6.70959676201508	6.70959676201508	3.1	3.1	2018/07/20	IP
TJKV06M.02	90	2.42151576433928	2.42151576433928	4.3	4.3	2018/07/20	IP
TJKV06M.06	90	12.6997251527085	12.6997251527085	3.6	3.6	2018/07/20	IP
TJKV06M.07	90	4.3639226929065	4.3639226929065	22.3	22.3	2018/07/20	IP
TJKV06M.13	90	1.597217487046	1.597217487046	18.8	18.8	2018/07/20	IP
TJKV06M.15	90	1.71921992300163	1.71921992300163	21.8	21.8	2018/07/20	IP
TJKV06M.18	90	3.5258302805888	3.5258302805888	33.3	33.3	2018/07/20	IP
TJKV06M.20	90	4.22468799466605	4.22468799466605	7.8	7.8	2018/07/20	IP
TJKV06M.03	90	2.29455210750506	2.29455210750506	8.7	8.7	2018/07/20	IP
TJKV06M.28	90	4.04618601870958	4.04618601870958	8.9	8.9	2018/07/20	IP
TJKV06M.29	90	3.92343542155567	3.92343542155567	8.3	8.3	2018/07/20	IP
TJKV06M.34	90	3.0863558932765	3.0863558932765	9	9	2018/07/20	IP
TJKV06M.41	90	3.7521750009314	3.7521750009314	13.2	13.2	2018/07/20	IP
TJKV06M.42	90	3.02381615803877	3.02381615803877	23.5	23.5	2018/07/20	IP
TJKV06M.43	90	4.6359721794503	4.6359721794503	8.8	8.8	2018/07/20	IP
TJKV06M.45	90	2.48293280179439	2.48293280179439	5.9	5.9	2018/07/20	IP
TJKV06M.01	90	1.1836307011806	1.1836307011806	23.2	23.2	2018/07/20	IP
TJKV06M.04	90	6.51484588893992	6.51484588893992	15.9	15.9	2018/07/20	IP
TJKV06M.05	90	1.04508724335927	1.04508724335927	15.9	15.9	2018/07/20	IP
TJKV06M.19	90	5.83122390735299	5.83122390735299	19.5	19.5	2018/07/20	IP
TJKV06M.22	90	1.54253825509455	1.54253825509455	24.9	24.9	2018/07/20	IP
TJKV06M.23	90	9.15936626185351	9.15936626185351	25.8	25.8	2018/07/20	IP
TJKV06M.24	90	0	0.008333	11.8	11.8	2018/07/20	IP
TJKV06M.30	90	5.79731075617872	5.79731075617872	13.5	13.5	2018/07/20	IP
TJKV06M.25	90	1.58168013432021	1.58168013432021	12.8	12.8	2018/07/20	IP
TJKV06M.27	90	2.66876527216418	2.66876527216418	11.4	11.4	2018/07/20	IP
TJKV06M.31	90	3.86495725021305	3.86495725021305	9.2	9.2	2018/07/20	IP
TJKV06M.33	90	7.5161727410015	7.5161727410015	18.6	18.6	2018/07/20	IP
TJKV06M.40	90	2.61405252906742	2.61405252906742	6.8	6.8	2018/07/20	IP
TJKV06M.44	90	6.5843579693857	6.5843579693857	6.2	6.2	2018/07/20	IP
TJKV06M.46	90	0.953057572855678	0.953057572855678	27.3	27.3	2018/07/20	IP
TJKV06M.10	90	3.36338509141515	3.36338509141515	3.7	3.7	2018/07/20	IP
TJKV06M.12	90	3.37636130175138	3.37636130175138	5.7	5.7	2018/07/20	IP
TJKV06M.14	90	4.04613005058568	4.04613005058568	8.4	8.4	2018/07/20	IP
TJKV06M.16	90	3.57556503284942	3.57556503284942	4.3	4.3	2018/07/20	IP
TJKV06M.17	90	2.79182807045255	2.79182807045255	6.2	6.2	2018/07/20	IP
TJKV06M.21	90	1.26936992224843	1.26936992224843	5.9	5.9	2018/07/20	IP
TJKV06M.26	90	1.29437572520974	1.29437572520974	4	4	2018/07/20	IP
TJKV06M.32	90	1.19134215706462	1.19134215706462	2.9	2.9	2018/07/20	IP
TJKV06M.35	90	2.35809468237389	2.35809468237389	4.1	4.1	2018/07/20	IP
TJKV06M.36	90	10.6468496449673	10.6468496449673	2.1	2.1	2018/07/20	IP
TJKV06M.37	90	2.70457200399805	2.70457200399805	4.4	4.4	2018/07/20	IP
TJKV06M.38	90	6.79608063575683	6.79608063575683	2.3	2.3	2018/07/20	IP
TJKV06M.47	90	6.89643095837965	6.89643095837965	1.8	1.8	2018/07/20	IP
TJKV06M.48	90	3.96175556343895	3.96175556343895	4.5	4.5	2018/07/20	IP
TJKV06M.02	120	1.71175213446087	1.71175213446087	4.3	4.3	2018/07/20	IP
TJKV06M.06	120	8.83006236488513	8.83006236488513	4.1	4.1	2018/07/20	IP
TJKV06M.07	120	4.5625261076809	4.5625261076809	19	19	2018/07/20	IP
TJKV06M.13	120	1.7056757553723	1.7056757553723	15.6	15.6	2018/07/20	IP
TJKV06M.15	120	2.04760720805515	2.04760720805515	19.9	19.9	2018/07/20	IP
TJKV06M.18	120	4.04571721934147	4.04571721934147	28.8	28.8	2018/07/20	IP
TJKV06M.20	120	4.16503548033882	4.16503548033882	7.2	7.2	2018/07/20	IP
TJKV06M.03	120	2.15633576682173	2.15633576682173	8.1	8.1	2018/07/20	IP
TJKV06M.28	120	4.85295270037873	4.85295270037873	6.7	6.7	2018/07/20	IP
TJKV06M.29	120	2.75658314957617	2.75658314957617	6.1	6.1	2018/07/20	IP
TJKV06M.34	120	3.12252148657987	3.12252148657987	11.1	11.1	2018/07/20	IP
TJKV06M.41	120	3.18654466645064	3.18654466645064	9.7	9.7	2018/07/20	IP
TJKV06M.42	120	4.12459808995155	4.12459808995155	22.3	22.3	2018/07/20	IP
TJKV06M.43	120	5.50714308067805	5.50714308067805	6.3	6.3	2018/07/20	IP
TJKV06M.45	120	2.72655224293299	2.72655224293299	5.1	5.1	2018/07/20	IP
TJKV06M.01	120	1.10140659694934	1.10140659694934	18.3	18.3	2018/07/20	IP
TJKV06M.04	120	7.54569884659683	7.54569884659683	13.3	13.3	2018/07/20	IP
TJKV06M.05	120	1.45732896084912	1.45732896084912	13.5	13.5	2018/07/20	IP
TJKV06M.19	120	6.59905616337746	6.59905616337746	14.5	14.5	2018/07/20	IP
TJKV06M.22	120	1.62915913318521	1.62915913318521	26.1	26.1	2018/07/20	IP
TJKV06M.23	120	10.746992758417	10.746992758417	21.9	21.9	2018/07/20	IP
TJKV06M.24	120	0	0.008333	9.3	9.3	2018/07/20	IP
TJKV06M.30	120	4.32247524524563	4.32247524524563	9.9	9.9	2018/07/20	IP
TJKV06M.25	120	2.06351930799673	2.06351930799673	8.7	8.7	2018/07/20	IP
TJKV06M.27	120	1.8946252566128	1.8946252566128	8.8	8.8	2018/07/20	IP
TJKV06M.31	120	3.03058224340028	3.03058224340028	7.8	7.8	2018/07/20	IP
TJKV06M.33	120	6.8527737646183	6.8527737646183	12.9	12.9	2018/07/20	IP
TJKV06M.40	120	2.47155086075072	2.47155086075072	7.7	7.7	2018/07/20	IP
TJKV06M.44	120	7.20982436179362	7.20982436179362	7.4	7.4	2018/07/20	IP
TJKV06M.46	120	1.36180261963165	1.36180261963165	24.4	24.4	2018/07/20	IP
TJKV06M.10	120	3.58489533450565	3.58489533450565	4.7	4.7	2018/07/20	IP
TJKV06M.12	120	3.39582372642345	3.39582372642345	4.9	4.9	2018/07/20	IP
TJKV06M.14	120	5.18557172520458	5.18557172520458	6.5	6.5	2018/07/20	IP
TJKV06M.16	120	4.69409876796968	4.69409876796968	5.2	5.2	2018/07/20	IP
TJKV06M.17	120	2.61329728211655	2.61329728211655	5.9	5.9	2018/07/20	IP
TJKV06M.21	120	1.62852921398275	1.62852921398275	7.2	7.2	2018/07/20	IP
TJKV06M.26	120	2.20103442017161	2.20103442017161	5.9	5.9	2018/07/20	IP
TJKV06M.32	120	1.51274107896238	1.51274107896238	3.4	3.4	2018/07/20	IP
TJKV06M.35	120	1.99018560277694	1.99018560277694	5.8	5.8	2018/07/20	IP
TJKV06M.36	120	5.22333342052708	5.22333342052708	2.3	2.3	2018/07/20	IP
TJKV06M.37	120	3.13392797672698	3.13392797672698	4.8	4.8	2018/07/20	IP
TJKV06M.38	120	5.61244523371695	5.61244523371695	3.9	3.9	2018/07/20	IP
TJKV06M.47	120	4.37547441766935	4.37547441766935	1.9	1.9	2018/07/20	IP
TJKV06M.48	120	5.9210036637412	5.9210036637412	5.6	5.6	2018/07/20	IP
